1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%
-11.895,-10.191,-8.3586,14.343,11.044,8.9085,-11.364,-9.5252,-8.0934,11.736,9.2385,8.1089,-13.86,-11.526,-9.905,17.427,14.129,11.617,-12.758,-10.904,-8.9119,17.268,13.658,11.087,-46.482,-37.757,-29.996,57.116,45.582,36.107,-13.112,-9.7683,-8.6939,15.29,12.198,10.098,-14.662,-11.434,-9.3863,18.125,15.566,12.71,-17.367,-14.045,-11.544,16.614,13.484,10.821,-20.119,-15.726,-11.863,20.582,15.397,12.094
-13.941,-11.306,-9.5119,14.222,11.054,9.0616,-11.988,-10.103,-8.5235,12.482,10.889,8.7795,-14.107,-11.804,-9.836,15.371,11.799,10.408,-12.297,-10.832,-9.3344,14.324,12.031,10.236,-39.981,-32.247,-25.357,50.719,38.95,29.951,-13.863,-11.567,-9.3688,15.518,11.397,9.5261,-15.504,-11.448,-9.5778,18.148,15.706,12.115,-16.705,-13.808,-11.459,16.276,12.845,10.524,-18.771,-13.373,-10.459,17.968,14.289,11.244
-13.783,-11.134,-8.9735,14.585,11.723,10.509,-12.918,-10.685,-9.0198,13.498,10.88,8.7552,-14.662,-12.099,-9.6011,13.288,11.13,9.6247,-11.292,-9.9132,-8.029,14.687,12.546,9.8069,-34.652,-26.836,-23.511,42.595,35.461,28.715,-16.195,-12.469,-9.8392,16.567,13.595,11.276,-15.758,-13.113,-10.512,18.757,15.368,13.064,-15.818,-13.078,-10.885,13.537,11.018,8.771,-14.033,-11.102,-8.7438,15.804,12.707,10.122
-12.29,-10.254,-8.0839,13.919,11.932,9.8883,-12.722,-10.98,-8.9649,13.235,10.564,8.8419,-15.854,-12.401,-10.094,17.636,14.518,12.006,-13.259,-11.217,-9.4831,13.84,11.479,9.4803,-35.74,-27.216,-21.614,42.763,33.385,26.421,-15.639,-12.695,-10.09,18.685,14.273,10.866,-16.635,-13.997,-10.889,19.788,16.236,13.441,-18.444,-13.559,-11.029,15.107,12.118,9.9377,-15.154,-11.891,-8.432,15.324,12.236,9.4866
-13.276,-10.25,-8.9667,14.611,11.897,10.217,-13.483,-11.055,-8.6675,14.025,11.918,9.8529,-15.321,-12.464,-9.5999,16.404,13.298,11.409,-12.844,-10.188,-8.5832,13.797,10.798,8.9162,-30.169,-23.345,-18.907,36.702,27.637,20.853,-14.353,-11.658,-9.7593,15.811,12.548,8.6243,-17.788,-14.28,-11.272,18.281,16.706,13.986,-14.603,-11.979,-9.3703,15.138,12.199,10.013,-11.767,-9.6738,-6.948,13.965,11.381,9.0571
-13.335,-11.528,-9.6365,14.665,12.443,10.244,-14.612,-12.075,-9.4255,14.556,11.891,9.7161,-15.391,-12.57,-10.584,17.991,15.737,12.393,-12.665,-10.283,-8.6946,14.714,12.144,9.5282,-28.596,-23.138,-19.252,41.938,28.694,21.697,-13.998,-11.419,-9.4344,14.921,11.921,9.8607,-20.406,-14.658,-11.728,19.361,16.904,13.47,-12.927,-10.096,-8.3651,12.363,10.27,8.7688,-11.503,-9.2814,-6.7802,14.446,9.929,7.8111
-13.285,-11.377,-9.2774,13.722,11.525,9.6916,-14.319,-11.602,-9.2334,12.049,10.289,8.5591,-15.265,-12.694,-10.405,17.309,14.178,11.564,-12.271,-10.062,-8.6074,13.585,11.925,9.7787,-26.094,-22.285,-18.852,29.969,22.158,18.8,-14.573,-11.382,-9.5723,15.598,12.606,10.111,-15.517,-13.609,-10.709,20.837,15.368,12.823,-12.92,-10.896,-9.0615,13.327,10.838,8.6852,-12.45,-8.4352,-5.9378,12.942,9.4141,8.0529
-14.86,-11.668,-9.8112,14.403,11.845,9.8281,-14.088,-11.166,-9.2189,11.945,10.032,8.4895,-16.71,-13.516,-10.762,15.703,14.016,12.369,-14.366,-11.816,-9.5401,19.775,14.948,12.903,-27.533,-19.909,-15.133,28.834,23.126,17.535,-15.179,-10.835,-8.6362,14.244,10.944,8.8109,-16.928,-13.583,-11.383,18.289,16.229,12.889,-12.461,-10.346,-7.8105,12.092,9.8831,8.0576,-9.2394,-7.47,-5.6543,10.593,8.9176,7.6562
-15.21,-11.959,-9.7254,13.807,12.645,10.32,-14.133,-12.417,-9.3961,13.443,10.88,9.2483,-14.068,-11.895,-10.12,17.442,14.187,12.23,-14.021,-10.923,-8.5336,18.141,15.074,12.942,-27.8,-23.071,-19.532,33.097,26.789,21.45,-12.516,-10.248,-8.4925,12.8,10.325,8.4187,-18.276,-15.256,-12.14,23.39,18.411,14.838,-13.475,-10.863,-7.9677,16.083,13.3,10.784,-9.5821,-7.7194,-5.9747,13.03,10.276,8.4043
