-20.42,-17.223,-13.295,19.914,16.641,14.25,-26.429,-22.335,-18.336,27.198,23.347,19.471,-26.189,-22.007,-17.106,28.197,22.83,19.225,-29.701,-25.388,-19.58,34.391,27.232,22.847,-23.966,-19.5,-15.134,19.92,16.802,14.982,-33.651,-26.267,-21.556,28.513,23.352,20.416,-23.307,-19.981,-17.211,25.141,21.683,17.524,-31.967,-25.964,-20.822,32.142,27.464,23.276,-52.848,-42.304,-35.094,53.032,40.707,35.598
-19.62,-16.108,-12.809,20.765,16.449,13.875,-25.217,-21.173,-17.748,26.4,21.67,17.464,-24.924,-20.72,-17.359,24.684,21.126,18.006,-28.621,-22.777,-19.484,32.084,27.694,21.983,-20.557,-15.933,-13.411,20.083,17.931,14.482,-25.345,-21.269,-17.788,28.96,22.434,19.761,-21.326,-17.183,-13.536,23.258,18.814,15.2,-28.739,-23.793,-19.868,29.711,25.83,21.584,-50.729,-40.337,-32.828,58.399,48.715,38.593
-17.519,-14.22,-12.027,21.102,15.505,12.408,-23.134,-18.605,-15.056,24.414,20.114,16.994,-24.908,-20.425,-17.163,24.902,21.437,17.574,-30.083,-22.273,-18.468,26.582,21.457,17.902,-23.171,-20.029,-15.933,23.038,18.144,15.001,-30.722,-26.468,-21.895,30.819,26.628,21.134,-22.457,-17.627,-14.882,22.643,19.17,15.814,-32.202,-26.058,-21.211,34.34,27.038,21.936,-50.502,-36.98,-31.437,46.169,38.595,32.685
-17.062,-15.092,-12.49,20.959,18.185,14.278,-24.109,-20.193,-16.349,25.97,20.532,17.221,-23.236,-19.565,-15.692,22.59,19.385,14.968,-27.885,-23.572,-18.147,27.915,22.344,17.968,-20.715,-16.455,-13.644,22.947,18.14,15.655,-26.469,-21.01,-18.017,28.104,25.156,20.388,-20.744,-16.839,-13.293,21.063,17.619,15.426,-30.37,-24.781,-21.379,29.861,25.468,21.028,-54.474,-42.175,-34.701,52.949,44.252,36.481
-18.251,-15.594,-13.334,19.356,16.017,12.815,-25.745,-20.515,-17.716,26.878,23.358,18.546,-21.715,-17.844,-14.445,23.351,19.418,15.566,-28.783,-22.816,-16.917,27.69,20.631,16.456,-20.197,-16.588,-14.369,20.898,17.392,14.563,-28.338,-23.325,-17.45,29.503,23.739,19.929,-21.829,-18.137,-15.046,20.244,17.243,13.821,-30.889,-23.683,-19.202,31.734,24.562,19.049,-45.581,-36.979,-28.903,48.518,44.037,36.282
-21.052,-17.64,-14.574,25.023,20.976,15.8,-25.283,-22.611,-18.267,27.777,21.967,18.304,-25.482,-21.629,-18.78,26.278,23.767,19.109,-32.742,-25.315,-21.509,33.519,26.232,22.151,-20.408,-17.419,-14.12,21.921,19.605,16.953,-28.462,-24.086,-19.93,29.176,24.435,19.882,-24.736,-19.431,-16.356,24.246,20.91,18.538,-29.444,-23.248,-20.52,31.116,25.719,20.754,-45.505,-37.62,-30.113,48.861,40.505,32.03
-22.889,-18.221,-14.941,23.604,19.203,15.645,-27.593,-21.976,-17.898,27.082,24.203,20.355,-27.192,-22.097,-17.967,27.099,23.186,18.964,-31.677,-25.125,-20.763,36.34,30.806,25.77,-22.932,-19.211,-15.303,23.568,19.576,15.926,-27.84,-21.632,-18.287,29.305,24.123,20.994,-23.332,-19.466,-15.843,23.392,19.729,17.194,-36.821,-29.811,-24.727,35.189,29.751,23.013,-40.774,-34.315,-29.12,49.434,38.536,31.852
-19.221,-16.826,-13.509,22.768,19.06,15.992,-25.213,-21.31,-16.384,31.561,23.392,18.069,-24.405,-21.84,-17.835,28.709,22.31,18.386,-29.224,-24.809,-21.963,30.279,27.157,22.334,-29.301,-23.668,-19.277,26.783,22.394,18.852,-28.436,-24.072,-19.618,29.241,23.218,19.953,-25.495,-20.797,-16.647,23.777,20.335,17.87,-54.078,-40.014,-33.677,50.623,41.772,35.245,-60.143,-52.932,-42.454,70.713,57.579,47.293
-23.839,-19.979,-16.367,25.38,19.78,16.557,-30.505,-23.314,-19.601,28.511,23.802,20.691,-31.354,-23.266,-19.867,25.649,21.991,17.762,-29.7,-27.055,-22.186,33.949,25.837,20.805,-37.76,-29.8,-26.286,37.723,28.528,23.948,-31.355,-24.86,-20.944,32.656,26.654,22.287,-32.721,-26.962,-23.389,35.893,30.063,23.427,-79.05,-68.263,-56.731,77.519,67.201,56.927,-96.354,-82.827,-60.671,79.934,70.184,55.876
-30.093,-24.548,-19.052,27.098,21.926,17.847,-32.142,-25.566,-21.494,30.032,22.92,19.937,-28.411,-24.41,-20.087,31.799,23.964,19.98,-34.745,-29.375,-23.404,35.92,29.469,24.855,-36.268,-30.794,-23.844,42.291,31.27,25.259,-34.056,-27.892,-22.165,30.287,24.483,19.496,-33.631,-28.258,-22.921,36.237,27.516,23.523,-72.411,-61.117,-49.708,62.136,55.297,45.914,-78.279,-64.867,-53.284,86.713,64.995,57.208
-28.013,-23.24,-19.743,26.466,21.504,16.953,-31.504,-25.563,-20.516,30.785,26.372,21.647,-29.83,-23.798,-19.846,29.821,23.537,19.324,-37.012,-28.354,-23.919,37.43,29.061,24.022,-36.387,-29.119,-23.864,32.49,27.526,23.898,-29.96,-23.799,-20.411,33.488,28.434,22.717,-33.39,-28.17,-23.422,33.031,28.264,23.262,-76.664,-61.58,-49.025,72.481,61.196,50.407,-79.417,-62.898,-52.24,82.565,64.815,50.662
-23.535,-20.476,-16.281,23.557,19.997,17.072,-31.518,-25.176,-21.985,33.304,26.059,20.738,-29.394,-23.71,-19.698,29.068,24.821,20.266,-30.807,-25.322,-20.771,39.499,28.763,23.412,-33.148,-26.707,-22.665,33.341,26.653,21.473,-35.016,-27.228,-22.119,30.579,25.044,20.094,-29.384,-24.114,-19.79,30.643,24.541,21.198,-73.774,-55.876,-43.407,65.144,52.62,41.949,-74.705,-59.586,-49.218,69.786,60.188,48.837
-24.789,-21.517,-17.214,27.29,21.802,16.628,-31.853,-25.134,-20.692,29.171,24.349,19.322,-26.583,-21.744,-17.859,26.651,21.15,17.508,-36.662,-27.331,-22.755,32.605,25.627,19.551,-33.698,-26.883,-21.583,33.16,25.159,21.043,-30.942,-25.042,-20.973,33.733,27.002,20.898,-30.834,-25.102,-19.42,32.125,26.419,21.702,-57.876,-47.822,-38.263,52.287,43.887,34.7,-64.958,-53.683,-46.357,65.553,54.847,45.785
-24.363,-20.526,-16.77,23.72,20.045,15.997,-29.601,-24.025,-18.466,29.281,23.962,18.554,-24.951,-20.358,-17.525,22.98,21.07,17.334,-30.546,-25.53,-19.743,32.386,25.951,21.294,-27.502,-24.64,-20.934,28.665,23.337,18.966,-32.313,-26.388,-21.903,29.897,24.878,21.17,-29.836,-25.161,-20.704,30.618,23.331,19.617,-55.071,-45.563,-36.377,48.465,40.791,32.043,-63.234,-52.678,-43.012,64.093,51.488,43.418
-23.092,-18.197,-15.795,24.527,19.035,16.267,-27.866,-24.461,-19.579,28.501,24.032,17.989,-29.687,-23.009,-19.105,29.226,24.922,19.754,-35.834,-28.514,-22.018,30.477,25.468,20.682,-26.877,-21.352,-17.888,28.214,24.468,19.351,-30.452,-24.465,-20.347,27.93,24.001,20.491,-28.247,-23.675,-18.485,27.718,22.966,17.793,-45.184,-37.654,-30.155,56.366,40.47,31.872,-64.031,-54.273,-44.811,61.989,50.275,42.862
-20.258,-16.783,-14.754,19.546,15.461,13.049,-25.084,-22.299,-17.676,23.501,19.307,16.393,-27.136,-21.921,-17.254,28.892,22.824,19.077,-30.166,-25.291,-20.611,32.884,26.201,21.068,-28.176,-22.722,-17.485,22.519,17.459,14.379,-26.923,-23.426,-19.213,27.919,22.204,17.157,-27.52,-22.834,-17.734,25.21,21.612,16.855,-43.84,-34.884,-27.327,42.885,32.522,26.425,-56.018,-47.694,-40.854,62.622,53.28,42.927
-18.39,-15.497,-13.266,20.622,15.688,12.373,-24.302,-18.546,-15.105,26.767,21.635,17.595,-25.192,-21.042,-17.633,28.178,22.517,19.348,-34.137,-28.692,-21.454,33.779,26.124,21.044,-27.242,-21.547,-17.775,22.891,19.112,15.933,-25.312,-22.152,-18.327,23.788,19.804,16.629,-24.674,-20.165,-17.095,24.383,20.706,17.702,-44.57,-33.427,-27.772,44.487,35.374,29.849,-59.665,-48.069,-39.05,51.655,46.641,39.694
-19.221,-15.027,-12.626,18.469,15.6,12.719,-21.114,-18.502,-15.415,22.782,18.091,14.71,-23.902,-19.816,-15.865,25.718,19.043,15.844,-32.103,-26.46,-21.668,29.425,23.556,20.042,-24.207,-19.843,-16.544,25.537,20.161,16.519,-27.656,-23.325,-18.873,24.785,20.281,16.606,-23.547,-19.104,-16.709,24.084,20.594,15.705,-44.796,-36.714,-28.836,45.646,35.245,25.87,-54.26,-46.417,-38.15,53.551,43.804,35.233
-19.956,-15.745,-13.411,21.831,17.16,13.901,-24.114,-19.885,-16.073,23.68,19.267,15.606,-24.117,-19.673,-16.418,28.777,22.755,17.388,-28.582,-22.374,-19.072,29.798,25.097,19.565,-25.359,-19.47,-15.94,22.571,17.595,14.468,-31.441,-24.44,-19.185,30.68,25.835,21.312,-21.729,-19.586,-15.037,23.489,17.738,14.859,-49.987,-37.394,-30.646,55.584,44.94,33.945,-57.271,-45.315,-37.502,52.953,47.517,36.144
-18.817,-13.93,-12.13,17.961,15.365,12.401,-20.244,-16.793,-13.532,20.599,17.714,14.773,-23.679,-19.234,-15.464,26.415,21.454,16.749,-28.001,-22.491,-18.595,30.133,23.141,18.647,-24.561,-19.128,-15.846,22.693,18.891,14.897,-30.07,-24.225,-18.555,30.044,24.976,20.239,-18.264,-15.874,-14.049,21.038,18.03,14.908,-53.884,-47.798,-40.044,60.088,47.313,39.654,-52.01,-39.802,-31.062,44.358,36.548,31.357
-17.795,-12.341,-10.51,17.361,13.817,11.56,-20.278,-16.812,-13.194,19.888,17.661,14.541,-23.007,-19.374,-15.587,26.638,20.965,16.08,-26.627,-20.229,-16.307,26.889,23.101,20.085,-20.605,-16.738,-13.788,19.458,15.727,13.087,-31.006,-24.408,-19.303,30.383,25.391,21.217,-22.32,-18.565,-14.996,21.559,18.262,15.105,-53.096,-40.63,-33.278,63.29,45.809,37.769,-38.768,-33.15,-26.764,36.078,31.06,25.4
-16.118,-13.877,-11.465,16.628,14.584,12.731,-20.601,-17.47,-14.154,22.872,18.111,14.699,-27.847,-21.646,-17.869,31.234,26.42,21.578,-33.084,-24.904,-18.816,30.297,24.796,21.675,-17.845,-14.856,-11.733,19.665,16.418,13.206,-26.912,-21.163,-17.436,29.95,25.849,21.01,-18.568,-14.687,-12.963,21.855,18.246,14.428,-48.669,-41.104,-34.099,50.081,38.07,32.722,-38.062,-31.376,-25.308,38.026,29.879,24.194
-21.073,-17.588,-13.765,22.644,18.028,14.789,-22.39,-19.221,-15.792,28.708,22.903,19.608,-29.412,-22.815,-19.372,28.194,23.049,19.521,-26.959,-21.299,-17.662,27.88,23.683,19.536,-21.623,-17.562,-14.489,23.353,18.139,14.941,-28.688,-24.223,-18.433,31.847,25.345,20.419,-23.238,-18.007,-13.733,24.814,20.028,16.663,-52.722,-39.738,-33.087,51.316,39.103,31.222,-32.56,-27.909,-22.363,39.208,28.445,22.584
-19.843,-15.836,-13.332,20.49,16.334,13.782,-25.289,-20.378,-17.564,25.917,21.095,18.148,-26.26,-20.768,-17.726,25.098,20.903,17.514,-30.542,-22.56,-17.759,27.615,23.578,19.333,-21.702,-18.127,-15.354,23.442,19.4,16.966,-28.697,-23.219,-18.088,30.77,25.15,21.259,-19.726,-16.594,-13.169,24.504,18.514,14.207,-41.562,-37.103,-31.071,46.489,38.379,30.723,-35.377,-30.057,-25.802,39.335,32.745,25.569
-21.923,-17.641,-13.817,24.538,20.978,17.001,-25.043,-19.95,-17.286,26.143,21.064,17.646,-28.735,-23.121,-18.703,28.269,24.271,20.358,-23.241,-19.898,-18.017,30.763,25.639,22.333,-23.457,-19.877,-15.83,29.26,24.129,19.344,-32.018,-25.586,-20.977,31.138,25.657,21.844,-23.838,-19.462,-16.165,27.837,23.34,18.925,-44.637,-38.118,-30.2,51.961,41.818,35.612,-46.801,-39.25,-30.929,42.246,35.248,30.121
-21.001,-15.57,-12.666,22.907,19.58,16.782,-25.393,-20.209,-16.474,29.469,23.633,18.57,-25.926,-20.589,-16.206,28.061,23.413,19.347,-28.669,-24.545,-19.463,29.246,24.282,21.921,-23.495,-18.552,-14.859,26.866,22.261,18.259,-26.531,-18.996,-16.294,30.662,26.555,21.846,-21.385,-18.015,-15.217,28.403,21.484,18.247,-43.451,-31.871,-24.318,41.659,33.71,27.674,-35.335,-30.25,-25.09,44.121,36.274,30.08
-20.668,-17.306,-14.311,21.389,18.638,14.924,-24.412,-19.621,-15.356,25.962,21.699,18.062,-25.605,-22.132,-18.113,26.214,21.749,16.774,-25.011,-21.797,-17.379,29.423,24.897,21.005,-24.473,-19.321,-15.684,24.406,21.563,17.846,-27.426,-20.067,-16.938,29.067,25.135,21.173,-23.652,-20.731,-16.812,26.424,23.788,18.575,-36.376,-26.906,-20.38,37.17,27.377,21.499,-36.77,-30.708,-26.583,37.941,30.389,24.123
-21.045,-16.891,-13.764,26.275,19.882,16.745,-24.517,-17.955,-14.281,27.045,22.821,18.58,-23.957,-20.971,-17.057,28.487,23.865,19.697,-26.739,-22.151,-18.74,33.94,24.61,21.236,-21.091,-17.287,-14.552,24.912,21.067,17.907,-28.787,-24.702,-19.871,29.998,26.452,22.871,-27.336,-22.396,-17.023,26.699,22.506,18.124,-34.353,-25.917,-20.025,31.299,25.326,20.044,-33.663,-27.282,-22.018,35.129,29.327,23.92
-18.921,-15.046,-12.069,23.261,19.04,16.561,-25.666,-18.349,-15.335,26.591,21.388,17.766,-26.011,-20.399,-17.349,26.502,22.859,18.996,-26.586,-20.888,-17.783,27.528,22.333,18.872,-22.854,-18.243,-13.468,25.816,21.48,17.627,-28.77,-22.287,-17.682,29.529,25.731,21.843,-22.06,-18.745,-14.319,26.422,22.694,18.791,-29.689,-22.981,-17.884,31.012,26.822,20.942,-29.797,-23.612,-19.362,36.573,26.967,21.302
-18.603,-15.551,-12.032,21.941,19.046,15.254,-21.873,-18.087,-14.823,25.863,22.624,18.071,-26.616,-20.926,-16.669,28.952,24.211,20.239,-29.231,-23.601,-19.346,29.016,25.123,22.397,-23.615,-18.245,-14.504,27.412,21.957,18.767,-24.183,-19.999,-16.353,29.95,26.593,21.141,-23.093,-16.896,-13.324,26.974,21.538,19.002,-29.548,-23.151,-18.429,34.253,29.589,22.686,-30.168,-22.842,-18.374,33.463,26.57,21.079
