1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%
-13.346,-10.03,-8.2353,13.206,10.959,8.79,-12.093,-9.8605,-7.9955,12.746,10.578,8.6088,-15.84,-14.189,-11.534,17.369,13.885,10.738,-14.545,-12.624,-9.9059,14.571,11.787,9.5951,-49.068,-41.89,-33.078,49.737,40.75,30.39,-14.563,-11.783,-9.3475,14.504,10.991,9.4758,-16.979,-14.652,-12.138,17.582,13.523,10.668,-15.418,-12.765,-10.865,18.491,14.826,12.053,-18.5,-13.675,-10.903,19.785,16.049,12.747
-13.404,-10.238,-8.4928,13.085,11.725,9.9411,-12.428,-9.541,-8.1371,13.123,10.805,9.021,-16.663,-13.19,-9.8459,15.561,12.386,9.8926,-14.334,-11.789,-9.1958,14.877,11.884,9.0943,-52.296,-38.16,-30.071,44.301,36.125,30.181,-12.516,-10.675,-8.6518,13.547,10.697,8.8894,-17.003,-12.618,-10.241,18.755,14.507,11.894,-15.491,-13.179,-10.456,16.498,12.966,11.07,-16.098,-12.376,-9.3278,20.751,15.487,11.887
-13.167,-11.011,-9.1856,13.473,11.645,8.7025,-12.426,-9.7075,-7.8981,12.425,10.332,8.9517,-15.886,-12.493,-10.205,14.779,12.585,11.113,-13.812,-11.427,-9.4205,15.262,11.666,9.9761,-41.949,-34.263,-27.45,39.087,31.89,25.542,-17.845,-13.517,-10.315,16.2,12.659,10.827,-17.274,-13.248,-11.595,18.433,13.663,11.257,-14.668,-11.825,-9.4533,16.095,12.624,10.176,-15.781,-11.584,-8.7504,15.946,12.914,10.509
-13.013,-10.199,-8.7094,15.391,12.177,10.563,-13.295,-11.439,-9.6136,13.012,10.739,9.0313,-17.021,-14.585,-12.236,15.559,13.75,11.742,-14.267,-11.904,-9.7507,14.326,12.394,10.402,-40.174,-31.867,-26.881,36.503,31.979,25.19,-15.69,-11.698,-10.138,15.411,12.592,10.96,-21.87,-15.77,-12.957,16.395,14.206,11.716,-14.835,-12.635,-10.218,15.716,12.887,9.8136,-13.489,-10.256,-8.4535,14.888,11.628,9.5394
-13.179,-9.7732,-8.0948,14.32,11.967,9.4964,-13.441,-10.892,-8.3777,13.819,11.285,9.1594,-16.295,-13.85,-10.926,15.952,14.681,12.052,-15.166,-11.761,-9.6855,14.584,12.202,10.019,-33.538,-26.889,-20.615,36.325,27.474,21.372,-15.421,-12.58,-10.238,14.889,12.231,10.076,-17.61,-14.718,-12.252,20.118,16.757,13.409,-13.142,-10.778,-9.0617,17.512,12.935,10.734,-13.211,-9.5882,-7.3956,14.032,10.972,9.1161
-13.672,-11.863,-9.1668,14.544,12.064,10.102,-13.414,-11.388,-9.2103,13.305,11.134,8.9357,-18.675,-15.612,-11.962,16.563,12.602,11.012,-13.094,-11.637,-9.6692,14.074,11.933,9.9083,-35.648,-28.288,-21.5,31.704,25.274,19.749,-14.691,-12.128,-10.259,14.617,11.859,9.9304,-19.194,-15.002,-12.658,18.985,15.446,12.544,-13.204,-10.684,-8.5881,15.048,11.692,9.0569,-11.879,-9.1366,-7.0959,13.324,10.892,8.6193
-13.074,-11.17,-9.8146,14.449,11.284,9.5366,-13.84,-10.934,-8.8339,12.534,10.421,8.5949,-15.221,-13.187,-10.972,14.997,12.81,11.275,-14.616,-12.225,-9.4377,13.156,10.888,8.7059,-34.939,-27.275,-21.501,35.215,26.35,20.935,-16.313,-12.947,-10.697,14.275,11.929,9.5959,-16.669,-14.115,-11.906,19.969,15.881,12.966,-13.788,-10.968,-8.3183,12.535,11.03,8.997,-9.394,-7.2411,-5.5475,11.713,9.3488,7.7612
-14.092,-11.036,-9.4736,13.829,11.583,9.6266,-12.997,-10.535,-8.5608,12.416,10.149,8.1333,-16.864,-14.306,-12.019,16.905,12.998,10.641,-17.462,-13.567,-10.941,17.453,13.803,10.468,-34.4,-24.29,-19.481,34.34,24.296,18.637,-14.157,-11.836,-9.6775,14.038,11.559,8.8558,-17.503,-14.134,-11.409,17.599,15.466,12.344,-12.519,-9.7942,-7.4964,12.585,9.411,7.9338,-12.614,-9.3999,-7.0722,11.699,8.7688,7.2743
-15.136,-11.08,-8.9403,16.098,13.236,11.304,-13.259,-11.021,-8.4699,15.827,13.029,10.833,-14.464,-12.17,-10.707,16.037,13.781,11.232,-15.193,-11.911,-9.8714,15.826,13.703,11.442,-35.935,-28.481,-19.832,32.092,25.744,19.956,-13.583,-11.029,-8.5858,12.142,9.7981,8.2505,-20.063,-15.693,-12.525,20.963,17.319,13.374,-15.553,-11.979,-9.5092,16.552,13.052,10.17,-9.804,-8.0228,-6.6065,11.499,9.6914,7.8695
-12.943,-10.697,-8.902,15.991,12.963,10.632,-12.457,-10.604,-9.036,14.183,11.835,10.085,-16.322,-13.129,-10.253,15.401,13.063,11.331,-15.732,-13.418,-10.333,16,12.739,10.422,-28.2,-23.979,-19.528,28.64,23.043,19.085,-13.201,-10.696,-8.8911,12.566,9.71,8.1056,-18.284,-14.832,-12.296,18.648,14.331,12.433,-14.516,-12.038,-9.7384,14.427,11.669,9.3163,-13.642,-11.375,-8.9297,15.977,13.405,11.203
-12.263,-10.048,-8.3893,15.252,11.866,9.5286,-12.474,-10.488,-8.6205,14.596,12.271,10.182,-15.513,-12.977,-10.762,15.195,12.379,10.247,-17.728,-12.72,-9.8021,16.405,12.61,10.621,-23.544,-19.211,-16.24,28.982,23.153,18.118,-14.495,-12.018,-9.4688,12.825,10.688,8.9192,-18.296,-13.975,-11.915,19.173,14.872,12.137,-13.233,-10.491,-8.2834,14.453,11.598,9.2337,-17.183,-14.242,-10.796,19.168,16.259,13.658
-12.75,-10.653,-8.1911,12.941,10.972,9.411,-13.065,-11.061,-9.017,12.646,10.738,9.0304,-15.159,-12.054,-10.18,15.615,12.645,11.015,-14.763,-12.987,-9.8688,15.027,13.123,10.671,-23.277,-19.27,-14.763,28.18,20.361,16.292,-12.882,-9.8867,-8.192,12.765,10.634,8.3447,-17.912,-14.015,-10.867,16.783,14.69,12.561,-12.74,-9.6138,-7.41,13.431,10.589,8.7868,-17.329,-14.06,-10.959,21.299,15.51,12.34
-12.138,-9.7798,-7.7235,12.162,10.43,8.6747,-12.232,-9.6133,-8.2467,12.888,11.333,8.623,-12.779,-10.819,-9.1496,14.542,11.617,9.9908,-15.204,-12.568,-10.411,15.643,13.151,10.591,-19.835,-16.798,-13.455,20.388,17.06,14.533,-12.835,-9.3736,-7.4597,13.283,9.0305,7.4404,-14.828,-12.034,-9.407,15.285,12.43,10.32,-13.987,-9.9798,-7.9247,13.141,10.685,8.5857,-17.757,-14.172,-11.73,18.518,14.083,10.967
-12.754,-9.7969,-8.3062,13.01,10.561,8.9148,-12.274,-9.5,-7.6752,12.045,10.232,9.0697,-14.489,-11.102,-9.3489,14.896,12.772,10.16,-14.2,-11.597,-9.5499,14.76,12.726,10.969,-18.18,-13.146,-10.02,20.939,14.45,11.608,-11.506,-8.8128,-7.2799,10.568,8.4396,6.7572,-13.713,-10.915,-9.1896,16.309,12.797,10.275,-11.045,-9.2137,-7.5048,11.384,9.7001,7.9313,-15.824,-12.976,-9.9365,16.3,12.571,10.736
-12.719,-10.822,-8.8677,15.096,12.384,10.157,-11.318,-10.144,-8.6469,13.304,10.565,9.3142,-12.832,-11.069,-9.2366,13.517,11.869,9.9101,-12.9,-10.383,-8.685,14.072,11.265,9.5183,-16.733,-13.899,-11.221,18.864,14.493,11.659,-13.152,-10.37,-8.5034,10.792,9.3205,7.3195,-14.908,-12.466,-9.7828,15.43,12.768,10.287,-11.11,-8.9731,-7.284,10.445,8.9453,7.2644,-17.68,-12.907,-9.5793,19.108,14.789,12.469
-14.068,-10.909,-9.0028,14.234,11.565,9.467,-12.655,-10.327,-7.7595,14.872,11.489,9.3612,-15.095,-11.96,-9.575,13.849,11.306,9.1451,-13.566,-11.501,-10.137,13.202,11.003,9.7611,-18.764,-14.882,-10.649,16.919,15.16,12.06,-15.222,-12.742,-10.183,15.039,12.227,9.7945,-14.372,-10.244,-8.7643,16.033,12.509,10.042,-9.5045,-7.712,-6.2428,12.137,9.603,7.7721,-15.46,-11.027,-8.5101,16.02,13.158,10.362
-16.95,-13.168,-10.154,15.355,11.349,9.7576,-12.973,-11.305,-8.9707,12.755,11.303,9.1939,-15.122,-12.84,-10.93,16.153,12.978,10.967,-15.73,-13.347,-10.477,15.147,12.651,9.7139,-17.144,-13.128,-10.372,17.708,13.455,11.143,-15.051,-11.829,-9.8014,15.442,12.179,9.6884,-13.356,-10.773,-8.6464,14.596,11.629,9.695,-10.318,-8.4564,-6.8033,10.647,8.6481,7.085,-15.921,-12.723,-10.434,17.376,15.057,11.414
-12.895,-9.9533,-8.4608,15.061,11.314,9.8426,-11.625,-10.125,-8.1083,12.887,10.497,8.3052,-18.518,-14.021,-11.998,15.631,13.021,10.838,-14.296,-12.103,-9.789,15.1,12.04,9.6445,-14.53,-11.515,-8.9451,17.174,13.287,10.487,-15.89,-11.574,-9.7081,13.972,10.942,9.4166,-13.499,-10.552,-8.4474,14.439,11.434,9.66,-9.2377,-7.4569,-6.1226,10.231,8.3617,6.4516,-16.191,-12.35,-9.1377,17.95,14.998,12.449
-14.407,-10.712,-8.9172,15.361,12.683,10.831,-13.981,-11.033,-9.5714,14.487,12.488,11.349,-16.619,-13.557,-11.554,15.925,13.67,11.677,-14.592,-11.652,-9.4798,16.021,13.841,10.598,-15.865,-12.664,-10.295,16.741,13.108,9.7653,-12.614,-10.364,-8.346,12.169,9.7304,8.2082,-14.391,-11.593,-8.8203,15.034,12.093,9.509,-8.431,-7.098,-5.7472,10.447,8.495,6.7043,-17.805,-13.736,-11.787,21.418,16.905,14.075
-14.634,-11.019,-8.9415,14.85,11.916,9.3174,-13.884,-11.383,-9.1157,13.157,11.892,10.06,-15.356,-13.894,-11.279,17.325,14.054,11.758,-13.902,-11.669,-9.5996,14.097,12.595,9.8539,-12.725,-10.778,-8.6403,16.347,12.81,9.9617,-15.395,-11.515,-8.8227,13.973,10.91,8.1703,-13.246,-10.22,-8.1333,12.539,10.594,9.1588,-8.9412,-6.789,-5.5518,9.1639,7.4354,6.1829,-17.221,-12.746,-10.999,18.488,14.054,12.094
